h2 
2 	0.0026557124801911414 	 0.0006965965762739117 
3 	0.008477375085931271 	 0.001760114992979464 
4 	0.0593616624828428 	 0.004553731658424076 
5 	2.5996901374310255 	 0.003623201558086793 


h2(Tr) 
2 	0.0014118875260464847 	 0.00034923613466525237 
3 	0.0053703750018030405 	 0.00028096758379091467 
4 	0.020640812523197383 	 0.0023338801001171394 
5 	0.0922545000212267 	 0.0023879051714308414 
6 	1.9174874500604346 	 0.0016709738782180637 


T(Sp) 
2 	0.0002678249729797244 	 7.796613246628817e-05 
3 	0.000378775002900511 	 0.00012170858157123737 
4 	0.0005916000227443874 	 0.0002697411960230808 
5 	0.0006884124595671892 	 0.0003819616436647244 
6 	0.0009078000439330935 	 0.00023007142976852406 
7 	0.0011770500568673015 	 0.0005976288146635188 
8 	0.0018519125296734273 	 0.0004028214830551094 
9 	0.005155412422027439 	 0.0013826906739438918 
10 	0.0187990625272505 	 0.0012451006563051125 


T 
2 	0.000382162572350353 	 0.000104892918051493 
3 	0.0005707499803975224 	 0.00017359024377045618 
4 	0.0009657250484451652 	 0.00036370338988967013 
5 	0.0012066749623045325 	 0.00020527320279558657 
6 	0.001246049941983074 	 0.0005051836905404937 
7 	0.0017578499391674995 	 0.0004856964289448541 
8 	0.0022486249799840152 	 0.0009311658883114284 
9 	0.00435863749589771 	 0.0015305557169021761 
10 	0.012907100026495755 	 0.0016699224412403879 


pl 
2 	0.0023688001092523336 	 0.0005087775653201279 
3 	0.00914352503605187 	 0.0007569967702315397 
4 	0.03743928746553138 	 0.002786023222044617 
5 	0.1803260375163518 	 0.0018633265788869588 
6 	2.416207249974832 	 0.0026469097062001646 


Qk 
2 	0.0017601249855943024 	 0.00023589835785386385 
3 	0.006800612492952496 	 0.0007858177686212107 
4 	0.022443637426476926 	 0.002541444644787181 
5 	0.0938147624838166 	 0.002782839867939224 
6 	1.8403929999331012 	 0.0016453159329213813 


PC 
2 	0.003377575019840151 	 0.00032540392891263907 
3 	0.013936937495600432 	 0.001484669935928364 
4 	0.054451850010082126 	 0.0024222037321107843 
5 	0.22714387497399002 	 0.0015022540384518938 
6 	2.815945250040386 	 0.029173958817113557 


PC(d) 
