h2 
2 	0.002588387462310493 	 0.0005125734422275951 
3 	0.009473025042098016 	 0.0029990167550897765 
4 	0.05974577507004142 	 0.001557040280176274 
5 	2.5895253500784747 	 0.009576750831588078 


h2(Tr) 
2 	0.0014925249852240086 	 0.00012389736419179698 
3 	0.006101912469603121 	 0.0007814151049382795 
4 	0.021444874990265816 	 0.0027535836213151443 
5 	0.09416696254629642 	 0.0018522701621354178 
6 	1.9117900875280611 	 0.01844838170468305 


T(Sp) 
2 	0.0012993750278837979 	 0.00024983682429636573 
3 	0.003824949963018298 	 0.00048621272013407994 
4 	0.01348801248241216 	 0.001251181912924302 
5 	0.052055275009479374 	 0.0014262236977000355 
6 	0.2079708874807693 	 0.0010290132269463255 
7 	0.8799326126463711 	 0.019673172149576257 
8 	3.5360575500526465 	 0.04239795577508783 


T 
2 	0.0019378375145606697 	 0.0004985044650910933 
3 	0.006359862571116537 	 0.0020478786118476792 
4 	0.020399149972945452 	 0.0014454776657744058 
5 	0.08020883752033114 	 0.0011915560210077035 
6 	0.3214361250284128 	 0.0008053541980777903 
7 	1.344204724940937 	 0.016150788326339816 
8 	5.397746725007892 	 0.04318643949196361 


pl 
2 	0.002827837481163442 	 0.0005635350834820921 
3 	0.011581525090150535 	 0.0013959180470681269 
4 	0.05927026248537004 	 0.016630907701374965 
5 	0.27407134999521077 	 0.01902002579727476 
6 	3.1527364624780603 	 0.029479976354927804 


Qk 
2 	0.0017108499887399375 	 0.000480809184178743 
3 	0.00641031248960644 	 0.0006841608477255011 
4 	0.022607774997595698 	 0.0016685749873556824 
5 	0.09539470000891015 	 0.0032550946395698862 
6 	1.841391937516164 	 0.007099205332409807 


PC 
2 	0.003691699996124953 	 0.000309806029694211 
3 	0.013995487533975393 	 0.001808208022341756 
4 	0.054216062533669174 	 0.0028221319652913936 
5 	0.2287756124860607 	 0.0024902032740470132 
6 	2.7908998500206508 	 0.004298799148251343 


PC(d) 
2 	 0.0005 	 0 
3 	 0.0021 	 0 
4 	 0.012 	 0 
5 	 0.078 	 0 
6 	 0.55 	 0 
7 	 4.06 	 0 
