h2 
2 	0.005553324997890741 	 0.000291687675984157 
3 	0.01243418751982972 	 0.006496411555944278 
4 	0.061827550001908094 	 0.0037304653868998018 
5 	2.6128673749626614 	 0.006875726545549395 


h2(Tr) 
2 	0.001401524932589382 	 0.0005568200415292991 
3 	0.006275199993979186 	 0.0010587270284535006 
4 	0.020260237448383123 	 0.001940327490469971 
5 	0.09159952506888658 	 0.0023616190953001663 
6 	1.914556362433359 	 0.0055017843982302075 


T(Sp) 
2 	0.005253262468613684 	 0.00751150134721106 
3 	0.0014296750305220485 	 0.00010570882491358026 
4 	0.0013627248699776828 	 0.0003515638577613259 
5 	0.0013511500437743962 	 0.00018837931607608424 
6 	0.001033687440212816 	 0.00019666881707690374 
7 	0.0011890124878846109 	 0.0004042618931485595 
8 	0.0013132249587215483 	 0.00019485088035264982 
9 	0.0013334999675862491 	 0.0005338534138633755 
10 	0.0009979375172406435 	 0.0001985223830991137 


T 
2 	0.0003146874951198697 	 0.00017030919196825805 
3 	0.00031702505657449365 	 0.00011151524014263053 
4 	0.00027282501105219126 	 0.00018249199733107947 
5 	0.00026268744841217995 	 5.923275255864239e-05 
6 	0.00030368752777576447 	 0.00012509563413106516 
7 	0.0005280249752104282 	 0.00032782231996332544 
8 	0.0003570999833755195 	 6.767815733246499e-05 
9 	0.0019676125957630575 	 0.0006405441628390241 
10 	0.008967399946413934 	 0.0012203618112949096 


pl 
2 	0.0023358500911854208 	 0.0007179393911476106 
3 	0.009176237450446934 	 0.0013571994531191957 
4 	0.03775068745017052 	 0.0025220148094809076 
5 	0.17884838744066656 	 0.0018235075811581021 
6 	2.402192350011319 	 0.023638970628353764 


Qk 
2 	0.0017448249855078757 	 0.0002297673148326786 
3 	0.006687624962069094 	 0.0005901006153148457 
4 	0.022486025060061365 	 0.0017554440470422678 
5 	0.09391237504314631 	 0.002442620335232864 
6 	1.8380018124589697 	 0.004210617159250574 


PC 
2 	0.003540662524756044 	 0.00047561844699348457 
3 	0.013886562432162464 	 0.0013203693731823308 
4 	0.05388068745378405 	 0.002642260285452223 
5 	0.22787628753576428 	 0.0013643727144103332 
6 	2.803366462525446 	 0.004357823713892384 


PC(d) 
